Preprocessing,Depth,n_components,Train Accuracy,Test Accuracy
df_zscore_scaled - entropy - 5 pca:1 -> Train: 78.10077519379846 - Test: 65.11627906976744,5,1,78.10077519379846,65.11627906976744
df_zscore_scaled - entropy - 14 pca:8 -> Train: 94.57364341085271 - Test: 65.11627906976744,14,8,94.57364341085271,65.11627906976744
df_zscore_scaled - entropy - 13 pca:8 -> Train: 94.37984496124031 - Test: 65.11627906976744,13,8,94.37984496124031,65.11627906976744
clean_df_zscore - gini - 11 pca:7 -> Train: 99.2248062015504 - Test: 65.11627906976744,11,7,99.2248062015504,65.11627906976744
df_zscore_scaled - entropy - 8 pca:4 -> Train: 87.40310077519379 - Test: 65.11627906976744,8,4,87.40310077519379,65.11627906976744
df_zscore_scaled - entropy - 2 pca:4 -> Train: 74.03100775193798 - Test: 65.11627906976744,2,4,74.03100775193798,65.11627906976744
df_zscore_scaled - entropy - 7 pca:6 -> Train: 89.53488372093024 - Test: 65.11627906976744,7,6,89.53488372093024,65.11627906976744
clean_df_zscore - entropy - 11 pca:4 -> Train: 98.44961240310077 - Test: 65.11627906976744,11,4,98.44961240310077,65.11627906976744
df_zscore_scaled - gini - 19 pca:6 -> Train: 100.0 - Test: 65.11627906976744,19,6,100.0,65.11627906976744
clean_df_zscore - gini - 4 pca:7 -> Train: 82.55813953488372 - Test: 65.11627906976744,4,7,82.55813953488372,65.11627906976744
clean_df_zscore - entropy - 11 pca:8 -> Train: 99.6124031007752 - Test: 65.11627906976744,11,8,99.6124031007752,65.11627906976744
df_zscore_scaled - entropy - 2 pca:6 -> Train: 74.03100775193798 - Test: 65.11627906976744,2,6,74.03100775193798,65.11627906976744
clean_df_zscore - gini - 9 pca:6 -> Train: 98.06201550387597 - Test: 65.11627906976744,9,6,98.06201550387597,65.11627906976744
df_zscore_scaled - entropy - 2 pca:8 -> Train: 74.03100775193798 - Test: 65.11627906976744,2,8,74.03100775193798,65.11627906976744
df_zscore_scaled - gini - 5 pca:1 -> Train: 78.48837209302324 - Test: 65.11627906976744,5,1,78.48837209302324,65.11627906976744
df_zscore_scaled - gini - 16 pca:6 -> Train: 99.4186046511628 - Test: 65.11627906976744,16,6,99.4186046511628,65.11627906976744
df_zscore_scaled - entropy - 2 pca:7 -> Train: 74.03100775193798 - Test: 65.11627906976744,2,7,74.03100775193798,65.11627906976744
df_zscore_scaled - entropy - 20 pca:6 -> Train: 98.83720930232558 - Test: 65.11627906976744,20,6,98.83720930232558,65.11627906976744
df_zscore_scaled - gini - 14 pca:6 -> Train: 98.83720930232558 - Test: 65.11627906976744,14,6,98.83720930232558,65.11627906976744
clean_df_zscore - entropy - 10 pca:8 -> Train: 99.4186046511628 - Test: 65.11627906976744,10,8,99.4186046511628,65.11627906976744
df_zscore_scaled - entropy - 10 pca:7 -> Train: 91.86046511627907 - Test: 65.11627906976744,10,7,91.86046511627907,65.11627906976744
df_zscore_scaled - entropy - 2 pca:5 -> Train: 74.03100775193798 - Test: 65.11627906976744,2,5,74.03100775193798,65.11627906976744
df_zscore_scaled - gini - 11 pca:6 -> Train: 96.70542635658916 - Test: 65.11627906976744,11,6,96.70542635658916,65.11627906976744
df_zscore_scaled - entropy - 11 pca:7 -> Train: 92.44186046511628 - Test: 65.11627906976744,11,7,92.44186046511628,65.11627906976744
df_zscore_scaled - entropy - 10 pca:8 -> Train: 91.86046511627907 - Test: 65.11627906976744,10,8,91.86046511627907,65.11627906976744
df_zscore_scaled - entropy - 11 pca:8 -> Train: 93.21705426356588 - Test: 65.11627906976744,11,8,93.21705426356588,65.11627906976744
clean_df_zscore - entropy - 10 pca:2 -> Train: 92.82945736434108 - Test: 65.11627906976744,10,2,92.82945736434108,65.11627906976744
df_scaled - gini - 7 pca:6 -> Train: 90.45138888888889 - Test: 65.10416666666666,7,6,90.45138888888889,65.10416666666666
df_scaled - gini - 14 pca:6 -> Train: 100.0 - Test: 65.10416666666666,14,6,100.0,65.10416666666666
df - gini - 7 pca:7 -> Train: 94.79166666666666 - Test: 65.10416666666666,7,7,94.79166666666666,65.10416666666666
df_scaled - gini - 10 pca:7 -> Train: 97.91666666666666 - Test: 65.10416666666666,10,7,97.91666666666666,65.10416666666666
df - entropy - 1 pca:1 -> Train: 66.14583333333334 - Test: 65.10416666666666,1,1,66.14583333333334,65.10416666666666
df_scaled - entropy - 32 pca:1 -> Train: 96.00694444444444 - Test: 65.10416666666666,32,1,96.00694444444444,65.10416666666666
df - gini - 16 pca:3 -> Train: 100.0 - Test: 65.10416666666666,16,3,100.0,65.10416666666666
df - gini - 11 pca:1 -> Train: 85.9375 - Test: 65.10416666666666,11,1,85.9375,65.10416666666666
df - gini - 1 pca:1 -> Train: 66.14583333333334 - Test: 65.10416666666666,1,1,66.14583333333334,65.10416666666666
df_scaled - entropy - 21 pca:3 -> Train: 100.0 - Test: 65.10416666666666,21,3,100.0,65.10416666666666
df_scaled - entropy - 20 pca:3 -> Train: 99.65277777777779 - Test: 65.10416666666666,20,3,99.65277777777779,65.10416666666666
df_scaled - entropy - 16 pca:3 -> Train: 98.4375 - Test: 65.10416666666666,16,3,98.4375,65.10416666666666
df_scaled - entropy - 14 pca:3 -> Train: 97.22222222222221 - Test: 65.10416666666666,14,3,97.22222222222221,65.10416666666666
df_scaled - entropy - 11 pca:3 -> Train: 94.61805555555556 - Test: 65.10416666666666,11,3,94.61805555555556,65.10416666666666
df - gini - 11 pca:4 -> Train: 94.96527777777779 - Test: 65.10416666666666,11,4,94.96527777777779,65.10416666666666
df_scaled - entropy - 4 pca:3 -> Train: 76.04166666666666 - Test: 65.10416666666666,4,3,76.04166666666666,65.10416666666666
df_scaled - entropy - 10 pca:3 -> Train: 93.22916666666666 - Test: 65.10416666666666,10,3,93.22916666666666,65.10416666666666
df_scaled - entropy - 34 pca:1 -> Train: 96.52777777777779 - Test: 65.10416666666666,34,1,96.52777777777779,65.10416666666666
df - entropy - 10 pca:1 -> Train: 82.46527777777779 - Test: 65.10416666666666,10,1,82.46527777777779,65.10416666666666
df_scaled - entropy - 5 pca:2 -> Train: 77.95138888888889 - Test: 65.10416666666666,5,2,77.95138888888889,65.10416666666666
df - gini - 9 pca:2 -> Train: 90.45138888888889 - Test: 65.10416666666666,9,2,90.45138888888889,65.10416666666666
df - entropy - 8 pca:1 -> Train: 78.47222222222221 - Test: 65.10416666666666,8,1,78.47222222222221,65.10416666666666
df_scaled - gini - 8 pca:5 -> Train: 90.79861111111111 - Test: 65.10416666666666,8,5,90.79861111111111,65.10416666666666
df_iqr_scaled - entropy - 23 pca:1 -> Train: 99.37369519832986 - Test: 65.0,23,1,99.37369519832986,65.0
df_iqr_scaled - entropy - 22 pca:1 -> Train: 99.16492693110646 - Test: 65.0,22,1,99.16492693110646,65.0
df_iqr_scaled - entropy - 21 pca:1 -> Train: 98.95615866388309 - Test: 65.0,21,1,98.95615866388309,65.0
df_iqr_scaled - entropy - 13 pca:1 -> Train: 91.02296450939458 - Test: 65.0,13,1,91.02296450939458,65.0
df_iqr_scaled - entropy - 12 pca:1 -> Train: 89.56158663883089 - Test: 65.0,12,1,89.56158663883089,65.0
clean_df_iqr - entropy - 23 pca:1 -> Train: 89.56158663883089 - Test: 65.0,23,1,89.56158663883089,65.0
clean_df_iqr - entropy - 21 pca:1 -> Train: 88.30897703549061 - Test: 65.0,21,1,88.30897703549061,65.0
df_iqr_scaled - gini - 4 pca:4 -> Train: 81.21085594989562 - Test: 65.0,4,4,81.21085594989562,65.0
clean_df_iqr - gini - 13 pca:1 -> Train: 88.72651356993737 - Test: 65.0,13,1,88.72651356993737,65.0
clean_df_iqr - gini - 10 pca:1 -> Train: 83.7160751565762 - Test: 65.0,10,1,83.7160751565762,65.0
df_iqr_scaled - entropy - 9 pca:4 -> Train: 91.23173277661796 - Test: 65.0,9,4,91.23173277661796,65.0
clean_df_iqr - entropy - 27 pca:1 -> Train: 92.90187891440502 - Test: 65.0,27,1,92.90187891440502,65.0
df_iqr_scaled - entropy - 8 pca:4 -> Train: 87.68267223382045 - Test: 65.0,8,4,87.68267223382045,65.0
df_iqr_scaled - entropy - 25 pca:1 -> Train: 99.79123173277662 - Test: 65.0,25,1,99.79123173277662,65.0
clean_df_iqr - entropy - 14 pca:2 -> Train: 99.58246346555325 - Test: 65.0,14,2,99.58246346555325,65.0
df_iqr_scaled - gini - 14 pca:1 -> Train: 95.61586638830897 - Test: 65.0,14,1,95.61586638830897,65.0
clean_df_iqr - entropy - 13 pca:3 -> Train: 94.1544885177453 - Test: 65.0,13,3,94.1544885177453,65.0
df_iqr_scaled - gini - 16 pca:1 -> Train: 97.4947807933194 - Test: 65.0,16,1,97.4947807933194,65.0
clean_df_iqr - entropy - 13 pca:2 -> Train: 98.74739039665971 - Test: 65.0,13,2,98.74739039665971,65.0
df_scaled - gini - 3 pca:7 -> Train: 77.95138888888889 - Test: 64.58333333333334,3,7,77.95138888888889,64.58333333333334
df - gini - 12 pca:2 -> Train: 95.3125 - Test: 64.58333333333334,12,2,95.3125,64.58333333333334
df - gini - 11 pca:2 -> Train: 94.09722222222221 - Test: 64.58333333333334,11,2,94.09722222222221,64.58333333333334
df - entropy - 16 pca:2 -> Train: 98.4375 - Test: 64.58333333333334,16,2,98.4375,64.58333333333334
df - gini - 10 pca:6 -> Train: 99.30555555555556 - Test: 64.58333333333334,10,6,99.30555555555556,64.58333333333334
df - entropy - 14 pca:2 -> Train: 97.22222222222221 - Test: 64.58333333333334,14,2,97.22222222222221,64.58333333333334
df - gini - 9 pca:3 -> Train: 89.58333333333334 - Test: 64.58333333333334,9,3,89.58333333333334,64.58333333333334
df_scaled - entropy - 9 pca:3 -> Train: 91.66666666666666 - Test: 64.58333333333334,9,3,91.66666666666666,64.58333333333334
df_scaled - entropy - 12 pca:3 -> Train: 95.48611111111111 - Test: 64.58333333333334,12,3,95.48611111111111,64.58333333333334
df_scaled - entropy - 13 pca:3 -> Train: 96.18055555555556 - Test: 64.58333333333334,13,3,96.18055555555556,64.58333333333334
df_scaled - gini - 3 pca:8 -> Train: 77.95138888888889 - Test: 64.58333333333334,3,8,77.95138888888889,64.58333333333334
df - gini - 13 pca:4 -> Train: 98.26388888888889 - Test: 64.58333333333334,13,4,98.26388888888889,64.58333333333334
df_scaled - gini - 9 pca:8 -> Train: 96.52777777777779 - Test: 64.58333333333334,9,8,96.52777777777779,64.58333333333334
df_scaled - gini - 14 pca:8 -> Train: 100.0 - Test: 64.58333333333334,14,8,100.0,64.58333333333334
df_scaled - entropy - 6 pca:4 -> Train: 83.15972222222221 - Test: 64.58333333333334,6,4,83.15972222222221,64.58333333333334
df_scaled - gini - 3 pca:6 -> Train: 77.95138888888889 - Test: 64.58333333333334,3,6,77.95138888888889,64.58333333333334
df - gini - 17 pca:4 -> Train: 99.82638888888889 - Test: 64.58333333333334,17,4,99.82638888888889,64.58333333333334
df - gini - 16 pca:4 -> Train: 99.47916666666666 - Test: 64.58333333333334,16,4,99.47916666666666,64.58333333333334
df_scaled - gini - 9 pca:6 -> Train: 95.13888888888889 - Test: 64.58333333333334,9,6,95.13888888888889,64.58333333333334
df - gini - 14 pca:4 -> Train: 98.4375 - Test: 64.58333333333334,14,4,98.4375,64.58333333333334
df_scaled - gini - 11 pca:6 -> Train: 98.61111111111111 - Test: 64.58333333333334,11,6,98.61111111111111,64.58333333333334
df_scaled - gini - 12 pca:8 -> Train: 99.47916666666666 - Test: 64.58333333333334,12,8,99.47916666666666,64.58333333333334
df - entropy - 4 pca:4 -> Train: 81.94444444444444 - Test: 64.58333333333334,4,4,81.94444444444444,64.58333333333334
df - gini - 8 pca:1 -> Train: 79.6875 - Test: 64.58333333333334,8,1,79.6875,64.58333333333334
df - gini - 7 pca:1 -> Train: 78.29861111111111 - Test: 64.58333333333334,7,1,78.29861111111111,64.58333333333334
df_scaled - gini - 3 pca:5 -> Train: 76.38888888888889 - Test: 64.58333333333334,3,5,76.38888888888889,64.58333333333334
df_zscore_scaled - entropy - 9 pca:4 -> Train: 87.59689922480621 - Test: 64.53488372093024,9,4,87.59689922480621,64.53488372093024
df_zscore_scaled - entropy - 17 pca:4 -> Train: 96.31782945736434 - Test: 64.53488372093024,17,4,96.31782945736434,64.53488372093024
clean_df_zscore - gini - 8 pca:4 -> Train: 94.57364341085271 - Test: 64.53488372093024,8,4,94.57364341085271,64.53488372093024
clean_df_zscore - entropy - 20 pca:2 -> Train: 100.0 - Test: 64.53488372093024,20,2,100.0,64.53488372093024
clean_df_zscore - gini - 13 pca:5 -> Train: 100.0 - Test: 64.53488372093024,13,5,100.0,64.53488372093024
df_zscore_scaled - entropy - 14 pca:4 -> Train: 92.82945736434108 - Test: 64.53488372093024,14,4,92.82945736434108,64.53488372093024
df_zscore_scaled - gini - 17 pca:6 -> Train: 99.6124031007752 - Test: 64.53488372093024,17,6,99.6124031007752,64.53488372093024
clean_df_zscore - gini - 10 pca:5 -> Train: 97.67441860465115 - Test: 64.53488372093024,10,5,97.67441860465115,64.53488372093024
df_zscore_scaled - entropy - 21 pca:8 -> Train: 99.6124031007752 - Test: 64.53488372093024,21,8,99.6124031007752,64.53488372093024
df_zscore_scaled - entropy - 9 pca:8 -> Train: 91.27906976744185 - Test: 64.53488372093024,9,8,91.27906976744185,64.53488372093024
df_zscore_scaled - gini - 6 pca:4 -> Train: 84.49612403100775 - Test: 64.53488372093024,6,4,84.49612403100775,64.53488372093024
df_zscore_scaled - gini - 13 pca:6 -> Train: 98.44961240310077 - Test: 64.53488372093024,13,6,98.44961240310077,64.53488372093024
clean_df_zscore - gini - 13 pca:2 -> Train: 99.03100775193798 - Test: 64.53488372093024,13,2,99.03100775193798,64.53488372093024
df_zscore_scaled - gini - 10 pca:4 -> Train: 88.56589147286822 - Test: 64.53488372093024,10,4,88.56589147286822,64.53488372093024
clean_df_zscore - entropy - 13 pca:3 -> Train: 98.06201550387597 - Test: 64.53488372093024,13,3,98.06201550387597,64.53488372093024
df_zscore_scaled - entropy - 18 pca:7 -> Train: 98.44961240310077 - Test: 64.53488372093024,18,7,98.44961240310077,64.53488372093024
clean_df_zscore - entropy - 16 pca:3 -> Train: 100.0 - Test: 64.53488372093024,16,3,100.0,64.53488372093024
df_zscore_scaled - entropy - 14 pca:7 -> Train: 94.96124031007753 - Test: 64.53488372093024,14,7,94.96124031007753,64.53488372093024
clean_df_zscore - gini - 13 pca:3 -> Train: 98.44961240310077 - Test: 64.53488372093024,13,3,98.44961240310077,64.53488372093024
df_zscore_scaled - gini - 9 pca:2 -> Train: 88.95348837209302 - Test: 64.53488372093024,9,2,88.95348837209302,64.53488372093024
df_zscore_scaled - entropy - 9 pca:3 -> Train: 87.59689922480621 - Test: 64.53488372093024,9,3,87.59689922480621,64.53488372093024
df_zscore_scaled - entropy - 23 pca:3 -> Train: 99.8062015503876 - Test: 64.53488372093024,23,3,99.8062015503876,64.53488372093024
clean_df_zscore - entropy - 18 pca:2 -> Train: 99.4186046511628 - Test: 64.53488372093024,18,2,99.4186046511628,64.53488372093024
df_zscore_scaled - entropy - 15 pca:4 -> Train: 94.18604651162791 - Test: 64.53488372093024,15,4,94.18604651162791,64.53488372093024
clean_df_zscore - entropy - 12 pca:2 -> Train: 94.57364341085271 - Test: 64.53488372093024,12,2,94.57364341085271,64.53488372093024
clean_df_zscore - entropy - 9 pca:8 -> Train: 98.06201550387597 - Test: 64.53488372093024,9,8,98.06201550387597,64.53488372093024
df_zscore_scaled - gini - 6 pca:5 -> Train: 84.10852713178295 - Test: 64.53488372093024,6,5,84.10852713178295,64.53488372093024
clean_df_zscore - gini - 11 pca:4 -> Train: 99.03100775193798 - Test: 64.53488372093024,11,4,99.03100775193798,64.53488372093024
clean_df_zscore - entropy - 6 pca:8 -> Train: 88.95348837209302 - Test: 64.53488372093024,6,8,88.95348837209302,64.53488372093024
df_zscore_scaled - gini - 9 pca:5 -> Train: 91.27906976744185 - Test: 64.53488372093024,9,5,91.27906976744185,64.53488372093024
df_zscore_scaled - entropy - 26 pca:1 -> Train: 97.67441860465115 - Test: 64.53488372093024,26,1,97.67441860465115,64.53488372093024
clean_df_zscore - entropy - 8 pca:2 -> Train: 88.56589147286822 - Test: 64.53488372093024,8,2,88.56589147286822,64.53488372093024
clean_df_zscore - entropy - 14 pca:2 -> Train: 96.89922480620154 - Test: 64.53488372093024,14,2,96.89922480620154,64.53488372093024
df_zscore_scaled - entropy - 5 pca:4 -> Train: 82.36434108527132 - Test: 64.53488372093024,5,4,82.36434108527132,64.53488372093024
clean_df_iqr - entropy - 26 pca:1 -> Train: 91.8580375782881 - Test: 64.375,26,1,91.8580375782881,64.375
df_iqr_scaled - gini - 15 pca:1 -> Train: 96.65970772442589 - Test: 64.375,15,1,96.65970772442589,64.375
df_iqr_scaled - entropy - 19 pca:1 -> Train: 97.91231732776617 - Test: 64.375,19,1,97.91231732776617,64.375
df_iqr_scaled - entropy - 13 pca:4 -> Train: 97.7035490605428 - Test: 64.375,13,4,97.7035490605428,64.375
clean_df_iqr - entropy - 22 pca:1 -> Train: 88.51774530271399 - Test: 64.375,22,1,88.51774530271399,64.375
clean_df_iqr - entropy - 13 pca:1 -> Train: 82.04592901878914 - Test: 64.375,13,1,82.04592901878914,64.375
clean_df_iqr - entropy - 15 pca:1 -> Train: 83.92484342379957 - Test: 64.375,15,1,83.92484342379957,64.375
df_iqr_scaled - gini - 4 pca:5 -> Train: 80.3757828810021 - Test: 64.375,4,5,80.3757828810021,64.375
clean_df_iqr - gini - 14 pca:4 -> Train: 99.79123173277662 - Test: 64.375,14,4,99.79123173277662,64.375
clean_df_iqr - gini - 10 pca:4 -> Train: 95.4070981210856 - Test: 64.375,10,4,95.4070981210856,64.375
df_iqr_scaled - gini - 11 pca:1 -> Train: 90.6054279749478 - Test: 64.375,11,1,90.6054279749478,64.375
df - gini - 12 pca:3 -> Train: 95.65972222222221 - Test: 64.0625,12,3,95.65972222222221,64.0625
df_scaled - entropy - 4 pca:4 -> Train: 76.5625 - Test: 64.0625,4,4,76.5625,64.0625
df - gini - 6 pca:1 -> Train: 75.52083333333334 - Test: 64.0625,6,1,75.52083333333334,64.0625
df - entropy - 13 pca:2 -> Train: 95.83333333333334 - Test: 64.0625,13,2,95.83333333333334,64.0625
df_scaled - entropy - 17 pca:5 -> Train: 99.82638888888889 - Test: 64.0625,17,5,99.82638888888889,64.0625
df - gini - 15 pca:4 -> Train: 99.30555555555556 - Test: 64.0625,15,4,99.30555555555556,64.0625
df - gini - 18 pca:4 -> Train: 100.0 - Test: 64.0625,18,4,100.0,64.0625
df_scaled - gini - 11 pca:3 -> Train: 96.18055555555556 - Test: 64.0625,11,3,96.18055555555556,64.0625
df - gini - 11 pca:3 -> Train: 93.40277777777779 - Test: 64.0625,11,3,93.40277777777779,64.0625
df - gini - 2 pca:1 -> Train: 66.66666666666666 - Test: 64.0625,2,1,66.66666666666666,64.0625
df - gini - 6 pca:4 -> Train: 86.11111111111111 - Test: 64.0625,6,4,86.11111111111111,64.0625
df - entropy - 6 pca:1 -> Train: 74.82638888888889 - Test: 64.0625,6,1,74.82638888888889,64.0625
df - entropy - 18 pca:4 -> Train: 98.78472222222221 - Test: 64.0625,18,4,98.78472222222221,64.0625
df_scaled - gini - 10 pca:8 -> Train: 98.4375 - Test: 64.0625,10,8,98.4375,64.0625
df - entropy - 2 pca:1 -> Train: 66.66666666666666 - Test: 64.0625,2,1,66.66666666666666,64.0625
df - gini - 9 pca:7 -> Train: 98.09027777777779 - Test: 64.0625,9,7,98.09027777777779,64.0625
df_scaled - entropy - 13 pca:2 -> Train: 93.05555555555556 - Test: 64.0625,13,2,93.05555555555556,64.0625
df - gini - 12 pca:6 -> Train: 100.0 - Test: 64.0625,12,6,100.0,64.0625
df_scaled - entropy - 14 pca:5 -> Train: 98.61111111111111 - Test: 64.0625,14,5,98.61111111111111,64.0625
df - gini - 10 pca:1 -> Train: 84.375 - Test: 64.0625,10,1,84.375,64.0625
df_scaled - entropy - 8 pca:5 -> Train: 90.27777777777779 - Test: 64.0625,8,5,90.27777777777779,64.0625
clean_df_zscore - entropy - 5 pca:7 -> Train: 85.65891472868216 - Test: 63.95348837209303,5,7,85.65891472868216,63.95348837209303
df_zscore_scaled - entropy - 12 pca:7 -> Train: 93.7984496124031 - Test: 63.95348837209303,12,7,93.7984496124031,63.95348837209303
clean_df_zscore - entropy - 7 pca:6 -> Train: 92.44186046511628 - Test: 63.95348837209303,7,6,92.44186046511628,63.95348837209303
